Samples,IL22_IFNL.12h.Rep.1,IL22_IFNL.12h.Rep.2,IL22_IFNL.12h.Rep.3,IL22_IFNL.24h.Rep.1,IL22_IFNL.24h.Rep.2,IL22_IFNL.24h.Rep.3,IL22_IFNL.3h.Rep.1,IL22_IFNL.3h.Rep.2,IL22_IFNL.3h.Rep.3,IL22_IFNL.6h.Rep.1,IL22_IFNL.6h.Rep.2,IL22_IFNL.6h.Rep.3,IFNL.12h.Rep.1,IFNL.12h.Rep.2,IFNL.12h.Rep.3,IFNL.24h.Rep.1,IFNL.24h.Rep.2,IFNL.24h.Rep.3,IFNL.3h.Rep.1,IFNL.3h.Rep.2,IFNL.3h.Rep.3,IFNL.6h.Rep.1,IFNL.6h.Rep.2,IFNL.6h.Rep.3,IL22.12h.Rep.1,IL22.12h.Rep.2,IL22.12h.Rep.3,IL22.24h.Rep.1,IL22.24h.Rep.2,IL22.24h.Rep.3,IL22.3h.Rep.1,IL22.3h.Rep.2,IL22.3h.Rep.3,IL22.6h.Rep.1,IL22.6h.Rep.2,IL22.6h.Rep.3,Mock.12h.Rep.1,Mock.12h.Rep.2,Mock.12h.Rep.3,Mock.24h.Rep.1,Mock.24h.Rep.2,Mock.24h.Rep.3,Mock.3h.Rep.1,Mock.3h.Rep.2,Mock.3h.Rep.3,Mock.6h.Rep.1,Mock.6h.Rep.2,Mock.6h.Rep.3
BCL11A,-0.840571953290446,-0.403220683098886,-0.551483697002884,0.506791285793511,0.685909750493093,0.839612681485526,-0.399976019514682,0.870432507107628,-1.00278256278898,1.4441911692045,-0.442039986072603,0.377717442932532,-1.54362095635811,-0.535752495367998,-0.243853435387476,-0.942361605060939,-0.255270469164939,1.84485037516231,-1.08789791578914,1.37578000468457,-0.130447015893856,1.31384611024155,-1.5090834630844,0.706379357317394,-1.07157292261925,0.562224493941466,-0.657244494644595,0.745093876022419,-0.198865845500127,-2.41182266333346,-1.23098136148366,-0.383170246242321,-1.18601460058068,-1.87674685887816,-1.75318367647501,1.62095717444523,-0.367680796624507,-0.177483542577239,0.369112928870893,0.760186925188093,-0.358502251515556,1.16462139621673,0.231829688089542,0.227567122982381,1.24048652065424,2.20837347412659,0.611171667617368,-0.131021387188841
BCL3,2.1484010512273,2.16277508684285,1.13402480699684,2.49406102408408,3.09786527044002,1.3238777190027,4.11285660133756,3.81387281585434,2.52149184068859,2.55657639740609,2.57505138470049,2.10293193242532,-4.23735388364271,-3.58240806264588,-2.04573426519888,-0.704576034705609,-2.71777369290605,-1.5346959084531,-0.62257316480081,-1.3117891259727,-0.0169288951577503,0.871792439264749,-1.92055851652826,-1.96496311465684,1.41709022576243,0.931080407437636,0.980406261178373,0.984108887709611,1.98239826509141,2.21602871346929,3.56325555941009,2.58819814257817,2.96723006107531,1.45578051250514,2.44707947585559,2.24003874747386,-4.69750710456669,-5.94707186280178,-4.38004193618133,-3.20019741018252,-3.11723725233849,-2.043610552537,-3.28300065565793,-2.26186996888559,-2.6899918991856,-2.77427241059538,-3.88885349523194,-3.90630287481906
BCL6,0.0114019502825125,-0.971862882971762,0.581335190707303,-1.94952024684493,-0.911673395784338,-2.40152417836643,-0.431982548868534,-1.5254565093809,-1.27675054590061,-0.896604614966764,-0.0567833208256768,-0.122791469059719,1.63744079846735,0.0964787403675588,1.54083657686374,0.913928071836813,1.96993474121805,-0.322050334718097,0.933726234750391,-0.902376746133235,-0.805326747495388,-2.07810817038454,0.778589177538472,0.652476117344739,0.816752942425301,-0.740326178290487,0.240786974133775,-0.696140827838598,-1.18606032124587,0.655209378687552,0.289193067721598,-1.31035492899603,1.35641332881848,0.31297724639299,0.633610680138152,-1.72335468293138,2.74599498682468,2.37271794710761,1.59215851123608,1.06804472196157,2.02443474718752,0.632094665191328,1.01274972230168,-0.364698498282065,0.334155315701026,-0.871402550966155,0.0390220248517547,1.65197671313941
BHLHE40,0.74224463156782,-0.718574594882352,0.26618339535494,-1.05835132096058,-0.152350449582123,-0.743811192625738,-0.855715961365372,-1.44361714452363,-0.0544120197253397,0.721493428001248,1.82806261269706,0.654207437072924,1.53005268769417,1.99018248487119,1.01589504748776,-0.0219691132153019,0.987597795779907,-0.745721716865683,-0.558553547279329,-1.59993492095795,-2.03423339533428,-2.53620234040925,0.663568733007105,1.12576616582861,1.91895779098417,0.431784555389007,0.72179741428211,1.92472708355587,0.791283887609237,0.251929416942336,-1.2963615664753,-2.27418151602958,-1.78863873720258,0.654022005612444,-0.925271692950109,-0.780542430347881,2.05795739708186,1.93815073280059,1.27474086246621,1.19847902116137,2.22692437466828,1.53363052790836,0.170367473554344,-0.893601367164258,-1.17601589246303,-1.86825677342486,-1.09945403478617,-0.68030659196884
CEBPA,-0.459981808245516,-0.75308868750507,0.186044038251568,1.67350275092003,0.928531459237968,1.83611691256353,1.04651263391593,0.692779640020856,0.857458637023594,-0.272170636366866,1.11270838810957,0.75914580733955,-1.41727773828271,-1.09736533709665,-1.3587401535254,0.307869506154531,0.859006799017503,0.545986891061327,-0.393029537850432,-0.132159517169025,-0.140531778182447,-1.84904419559854,-2.4123124842531,-1.6054788472667,1.05693372636057,-0.775970744684152,-0.83384425055029,0.501118860719335,1.19690424044523,-0.780370516123628,0.527649146256543,0.60593684871126,-0.100973161637234,-0.478190168000849,-0.304427357215678,0.988519489294493,-0.709057738853471,-0.680574625282287,-1.22421612186905,1.72945390362356,2.5463570220103,1.23803733578111,-0.864370791419357,-1.87753887807494,-0.368504218010048,-2.32923603555446,-2.39887865230155,-2.08039420298217
CEBPB,-0.358819996775933,1.02008463125542,1.22260889812016,1.02496476604784,-0.0896453597986065,1.30633027123097,2.04931457891541,1.877110291877,1.74448908102012,1.23914042546372,1.93583940649814,1.52018151682503,-1.39479277158005,-0.738276857270645,-1.51576424430877,-1.27828235799194,-2.164501926951,-1.31774716404926,0.759231421632899,1.27138038530639,0.812674642273412,-2.90496424841981,-2.3096058156553,-1.23910202467836,-0.749730777522692,0.899627028887721,0.369454567407905,-1.4976620332577,0.197655393613443,0.589316073554469,1.33557666806882,3.13867984954528,2.96458546854844,1.32832991855372,2.84271951484727,2.00289617339979,-1.65854978079097,-1.47810422115391,-2.04917285411816,-0.782488489096976,-1.80814191391436,-1.70939477624995,-0.73832758851345,-1.21053975939163,0.194749417649132,-2.43933136527348,-2.59709264247604,-1.94210850883642
CEBPG,-0.344058553527155,0.369922676776618,-0.0648547042094646,2.75169162238278,1.48351120721876,2.95728392008393,-1.41171738702099,-0.334379957109545,-2.27923346776012,-0.761345688890915,-1.13730706415186,-0.620655182049237,0.130934951409382,1.6405531712941,-1.14171907628581,-1.07022712561804,1.0475925051021,2.7423183783128,-3.28526394708063,0.962457648561069,-1.07634850436439,0.882344586265287,-0.554823747452176,0.444287312317328,-0.25411745198591,1.13190429550516,-0.390491161041858,1.63601216559588,2.0043043376499,-2.50716880364948,-1.91781764887279,-0.254779603416776,-3.16852308317038,-1.55861384061433,-2.07247814096528,2.01426711063662,0.755097428247324,1.6025761973897,1.64839144912209,2.83001158507064,-0.0259692190375693,0.6176961969937,-1.59425751656723,-0.0985866526221455,-1.57254934763388,1.37073469156981,0.115108231369599,0.041471524210258
CLOCK,-2.68950383625442,-1.40409627405499,-1.83024547475514,-2.2384910566649,-0.613870312809314,0.201423402678585,1.57463144261172,1.76784629407715,1.25532666058013,0.335583405499477,-0.69677733224164,-0.711771689044825,-2.24000977296441,-1.67626126970532,-3.44239896934323,-2.32859770299156,-1.96075749227536,-1.28616665588477,2.53077155052667,2.58584577545231,2.53176643419032,3.14503192658658,0.350688322502495,-0.198721711585519,-2.27586038582156,-1.51162754953966,-1.20817744531847,-1.4792747385991,-1.7986374038398,-1.60397954389058,2.09007103699995,0.599567389624895,0.905929309270428,0.523104408543741,1.64325781858904,1.56734444810377,-1.64347175199884,-1.12534567749652,-0.268468803242929,-1.04602510961259,-1.09246109845423,0.328864705492349,2.62538137624028,3.68320402649868,2.82197713224428,2.62102788840852,1.14179383799101,0.437757628970146
CREB1,-1.95837622066702,-0.523434192205811,0.216603267875439,-0.827651529854817,-1.43960146796998,0.0901281127252727,1.81993965078644,2.30842183186609,1.21315023968399,2.87235910565407,1.77125098038376,2.96432965859792,-1.45575959671289,-0.970101326161101,-1.34661929840489,-1.88563920249455,-4.3600068400324,-1.14203907178037,1.89979032342883,0.694286989186399,0.696055044213245,0.55078642114184,0.0754365857961168,0.889725718480807,-1.39028137370527,0.367523279587143,-0.879868084419799,-1.78093410218665,-2.14705128086562,-0.930042051897391,1.29263566686444,2.87496655087923,1.63448672348653,0.991380576781945,1.40035575375378,1.28548667691671,-0.00725271486115958,0.710687513525301,-2.16368068348994,0.069820906909495,-1.60769857097173,-1.59778934282915,-0.178778852509022,0.711646765403656,-0.419016604723908,0.111954986973762,-0.200914212020982,1.00931042107708
CREM,-0.497512945155795,0.546686831763521,0.658655009326352,0.418835237150301,1.11459634174635,0.625688830926438,0.243665920758038,-0.0884283744367876,0.148706937109079,1.10901348196959,0.891925320254961,0.724152802444409,-0.758414339713026,-0.719949254177653,-0.943001099993242,-0.775217220794379,-0.30460728697915,0.441437284060554,-0.43908438120104,2.36521269795905,0.0209764702901234,1.90318871059252,0.32003750263159,0.759410598042611,-0.69002971167477,0.470190817335091,-0.336201514063202,-0.877161607272994,0.347566589846086,-1.90028604516619,-0.308147150127507,0.326804098839362,-0.746689681295857,-0.713806530259759,0.462933898198756,2.65193920093309,-1.78289179501196,-1.99607691210102,-0.545392093645404,-0.430679852760136,-0.798151043099271,-0.56417138799729,-0.387242168002411,0.195012969743213,-0.192358628557053,0.948744726535193,-0.434920121891525,-1.14951945257063
CTCF,1.97014783069641,0.488892629035472,-0.970734578136622,0.329044941174451,1.25996985273328,1.82468910552461,-0.962794712022356,-0.390662644171375,-0.790855594244952,0.295134725738866,-0.576475582606855,-1.7947760080791,1.51338658526073,2.06825053530236,1.06007341563826,0.398770780756068,2.59493569074281,1.38616650521153,-1.38801833993272,-0.700668921090203,-1.05826020788982,0.125488756388678,0.167097198200171,-0.821198607769462,0.594643812974433,-0.00078180805862048,0.530823991768048,0.487147141142805,0.360361047110342,-0.682251995495035,-1.69032188987738,-2.039534066371,-1.56542627278421,-0.810741028966107,-1.5012055675996,0.438416961023146,0.867976978131929,-0.163839077887725,0.877819785304389,1.50524178874859,-0.248865006430851,1.95876437927317,-2.44981240353763,-1.25582599655158,-1.20683708686682,-0.0200186467307976,0.575717440869324,-0.325400576531328
CTCFL,-0.46357166767502,0.146635259231747,-1.25848353805668,-0.587496904475822,-1.12632308673116,0.0704496901512886,-1.33921819089782,-1.16364587028902,-1.84231608934539,1.29795421952564,-2.95568262864703,-2.29917952000115,-1.13740776877675,-1.7511824689639,-1.10434636540253,-0.161481129529802,-1.37895009883231,-0.373397611707462,0.767916380121706,-0.646041895616621,1.26217687601528,3.50481222035445,-1.11687442119661,-0.256387547203937,0.396382677519587,1.27917014399126,0.017326176924857,-1.43312890594857,-2.74681312120571,0.650343365694717,-1.11353778055994,0.145811434405155,-1.30284625762669,-1.7162529089522,0.780749156026129,2.22242278225738,0.995172029690167,-0.556464621835819,0.995064515470665,0.195325437674027,1.03555704748506,0.662688173553969,-0.959379817959839,2.64422634043348,1.04303502760421,3.84729593123936,2.55197767230632,2.62155726038177
CUX1,-0.900092635407213,-0.708960655663433,-1.70730009916955,0.0636139261898885,0.0506549079224345,0.587280908742832,-0.984745298644917,-0.603099526743614,-1.18126106493575,-0.531560009651792,-1.42650617406521,-1.75673947441859,-1.79045347868032,-0.531770353006231,0.0286622319489011,-0.276140390913127,-0.913969070679851,0.648368999662558,-0.146235495465601,-0.175723774131111,1.23282198606733,3.0027505831194,0.747990788105102,0.989632104029455,-0.5100223411853,-0.117127154674045,-1.91477153035452,-1.22544999176394,0.0559048099568901,0.705827823411933,-1.0358060701651,-1.22781920593222,-2.10978157276482,-0.479640522506083,0.163801402039407,1.48625460779882,-0.69792447697409,-0.671447299648332,0.646498459214653,0.426457427402227,-0.0590192682967997,0.461167376904455,0.383072432824864,2.12482548070432,0.775382087868342,1.77880892995245,2.29202817223382,1.10921537456224
DUX4,1.438513299741,1.54057565058924,0.751187892196604,1.61630961799098,1.18117888677151,1.3199803901972,-1.13571013954966,-0.495247291437867,-1.78148496474592,-0.94900039468349,-0.271161816767365,0.513049233956649,1.64238867364311,1.88054632838673,-0.00944636809498317,-0.293567880821736,1.25438214884431,2.00574358120881,-1.64091172936303,0.0755457491499334,-0.519796760645868,-0.0885921621113403,0.412149502938641,0.399975392382384,0.0350068562367033,0.813393467477871,1.22326133207698,2.04266692853329,0.709566957486757,-3.12193810160426,-2.01718405459605,-1.41546299224064,-2.57500017431041,-1.32959401214037,-0.734613504691214,2.36405425558085,1.22366727257311,1.70282282773151,0.973450194860652,1.38702982345797,-0.0224862183054659,0.633961739644152,-0.504520487407878,-1.30725667635144,-1.43067872254154,-1.50182999365153,-0.768342376076654,-0.0766229083821427
E2F1,2.46429601406196,1.4432806229106,0.259632667784185,2.44861547530504,3.37833193367675,-0.0171341599616213,-2.30240530185811,-3.51985726614524,-2.33226847193276,-1.15385326735224,-1.53294508838417,-1.54804339576914,2.92579790907649,3.75376867335772,3.24963381173287,2.2638685746859,3.54439635373891,1.31091532662592,-4.39678315951029,-3.54796400274426,-3.54559500200614,0.858670389066621,0.32805674155104,0.328876460527464,2.41266081333057,0.946468596132698,3.79324980883958,3.42543846498547,3.29596988517964,-2.25498204668434,-2.8771780875359,-3.9566695418899,-3.60345135372598,-0.874830315069417,-2.02243238689486,-0.63605495045264,2.99131457835703,2.92535046404272,2.83604377367372,2.67822868652439,3.02014446349722,2.03890039330804,-3.55767676292792,-4.56440029425764,-4.00804631973053,-0.129316733258364,0.282334528776006,-0.293246471831251
E2F4,3.81323894300838,2.54424597358789,1.47879223744011,2.8928427720482,4.6255391621813,-2.22144770690858,-3.29217921840761,-5.5086017016503,-1.98835231026388,-4.60531212299769,-3.22663566387829,-4.79900009910969,6.79959130795383,5.81257480147846,6.12110986499536,3.26436387919218,6.94483565000903,1.02894680322743,-3.05650428740963,-4.36368240466705,-4.75535325246599,-1.84563763774809,1.79331880670055,-0.250311476709194,5.175786052068,2.04906581719585,5.02775508902488,6.86972730373499,5.14380308151854,0.398992366354863,-2.86299957627496,-6.12601879942912,-4.04188839245036,-4.77400340847293,-5.04454104223728,-6.63102358530366,4.92637162720241,4.63157981071944,5.94603494812301,2.30014820176639,5.72135652142196,1.54493719829191,-3.05816151477135,-5.59649601297691,-5.75199417363615,-2.18439388052848,-0.455507921466714,-1.02450770883188
E2F6,-1.01640490621905,-0.32887709176819,1.20573276001837,-1.48040650433189,-0.161356959542826,-1.2469374059893,1.28408417365867,0.0241801392804571,1.8017258372141,1.89218401604376,3.84208122849813,1.45011396439578,-1.39168214071652,-1.25375862526355,-1.59351484336885,-1.31569206331451,0.548763757567098,-2.04995916422451,1.07194472294076,-0.318341336085186,-0.135465654251696,-2.47729750359945,1.36088166825478,0.515000560709447,-0.751622733401583,-0.744499544358871,-0.540173643450267,1.15853386854947,0.528073657493048,1.53396876386826,2.02035827002071,1.00650350719773,3.45969545400443,3.00569984827178,1.35934005812319,-0.824177575445957,-2.52641894439744,-1.7764381015478,-2.80481944522218,-0.885397194541792,-0.077294718971768,-1.17758803736636,1.21078804702309,-0.659059837282468,0.0135884259768023,-3.14460020173611,-1.90173014394395,-2.36824928688388
E2F7,1.45806817122772,1.56947221597946,0.515382845421231,0.732377669546755,0.65258922926524,-1.2194737217857,-0.682725057619852,-1.75463603481988,-1.3579408097659,0.778077792052765,1.12428822958076,0.616042541696982,0.325682483278299,1.44395017266524,0.375455357817815,-1.49353135908494,0.591841626093469,-0.813508539834266,-0.251224261632331,-0.780736624556944,0.476698872811565,1.73312910794148,1.53243740747464,1.43833918174199,0.740423651057736,-0.137854694249275,0.595194577907082,0.525273539780597,0.324178979883859,-2.69759432341917,-1.09431913574312,-1.47672211071781,-1.57762793998314,0.225423362231383,0.571601138931893,1.54285399625793,0.142146460591104,-0.15150031971789,0.675307712092691,-0.804871728072821,-0.66782875560373,-1.26534192543485,0.358211245481766,-0.803596079912077,-0.863175875129079,1.36065914098866,1.77687848127003,1.85543280771367
EBF1,-2.13989733684087,-0.485418906319891,-2.39169208851196,0.133789703470261,-0.23903012665952,2.18311624712902,-0.149968574916056,0.250055649867545,-1.33934050526514,0.876348651447014,-1.73856787122021,-0.705358220970916,-0.900327764816514,-1.24052557079984,-1.18551407134309,-1.30960837913006,-1.00153252905638,1.80064163471314,-1.97065887358813,1.44236804353091,0.331222801441046,3.09501862717031,-1.63377169090099,-0.899926222050356,-2.33919685019569,-0.122886318835741,0.710984909848625,-2.08337468068044,-0.178203142579292,-1.66476408243481,-1.14343025771278,-0.218148821827122,-2.44984206248889,-1.28870681853131,-1.18784207151378,3.14635014032577,0.0566548519998248,0.458484359523504,0.904948663826741,1.46842598217989,0.0758937681195992,0.792458003149958,0.974290980066886,2.41220980956628,2.02610398622636,2.72022813750745,1.42719531164894,1.64502685715771
EGR1,-0.657484874671276,-0.0290975736836533,-0.781293295169023,0.484024662607509,0.0896233397629358,0.374207987550004,0.247504805402696,1.05895096208762,-0.232619307432839,0.379407099950554,0.0830994047664884,0.935322348218983,-1.45151262617232,-0.490039349568036,1.63405240242912,0.94000365497739,-0.59498481638551,0.180986107642791,0.477063323410238,0.907788939691085,1.40576728085965,2.19225111826327,1.30216636834486,0.805502024510294,-2.9043314243085,-2.37695047568824,-1.34437062487842,-0.546188502482528,-0.501496773836143,-1.31684396519492,0.709838176274854,0.355823378107516,0.180208715448038,0.134979256585854,-0.896599930202059,0.441919168117611,0.218840091039051,-1.40840032259938,0.190149706301682,-0.322557603503895,-0.257762760619676,0.85957944364309,0.15075840549212,0.691813983621338,0.40425771176986,0.252323467697292,-0.595617255499102,-0.859539034940981
ELF1,-0.43085131889044,0.664761662954918,-0.00841998327585625,0.735682852161604,-0.688877661187994,1.47401460816058,1.46252640836271,3.28568662907926,1.69249744600282,4.06763650399327,1.73441078209318,3.57517144153672,-2.01269132911234,-1.03143725916744,-2.67341290629914,-3.83187001364158,-3.51913181092265,-0.487490836070688,0.500134060068708,3.1878540938796,1.68736453594431,4.58886093557717,0.318403521251693,2.90675243980534,-1.08627318857993,-0.594832184322644,-0.68319553725919,-1.3245624503955,-0.816078572926416,-3.82435318536307,0.128154020837816,2.27032016500346,-0.596039931685076,0.77436481146124,1.21079395749544,4.68986054968876,-3.29617888107927,-2.19287546120354,-2.14381758657156,-1.80605470062913,-3.52811012622467,-2.44832579030444,-0.379949435519244,1.26075248356683,0.677386617118404,1.66693277915986,1.406769368039,1.75101386859596
ELF3,0.958844200582676,0.990086001353135,0.356781110617906,-0.151009670821684,-0.853387605907915,0.975716952514109,1.58598980900802,2.05979345289746,1.31057500202577,1.80936824791549,0.794659949698156,2.40319314382534,-1.08579992752828,0.503170197115523,-0.753150945750445,-2.36521915848846,-2.25313076242122,-0.823133139620604,0.070895400827394,1.95205297938223,0.841925034945072,2.91560527810177,2.28471311319744,1.48624062367283,-2.59600936880391,-0.804271641919614,-0.23484327316709,-3.21143624051466,-1.67090953877476,-2.84768299223968,0.652562500250067,2.24561556067128,0.0574779975917242,0.540961285227626,0.565121159876599,2.59692349142981,-2.39933254928876,-1.24866417780822,-0.544098044192499,-1.52061884221561,-3.64888720191952,-2.63732506911716,0.413950279646068,0.795785021814657,0.423517542962996,1.38053712806197,0.878413935946172,1.96713342160982
ELK1,-1.4651300736586,0.28988769501176,-0.289996294496183,-0.201176180855381,0.422958767833922,0.983312344406258,1.62941937695215,1.72730446888415,0.788100357296125,0.531612088874895,1.17393922139482,0.648563003823143,-1.74674419427389,-0.756156929292634,-0.486312203766704,-0.148613811198545,-0.628579517919929,0.226366923086299,2.08359020524588,2.13143276971666,3.13290804352085,0.457420485944705,0.122429949892082,-0.782211921272668,-2.08528461847748,-1.38308171871802,-0.483092195313619,-1.13170347877494,0.410897813550161,-0.0862399662651748,2.33031477002817,1.70582476200375,2.09172615050746,0.160850727813911,0.237311285988561,0.218773368428566,-2.52402453152638,-2.23333359597483,-1.20919550472812,-1.33433801870425,-1.68499803336336,-0.670474689032696,-0.0621971777078065,0.0720964763323858,-0.0858649534302283,-1.81007557194524,-1.69844040930413,-1.91297926120914
ESR1,0.0145247844100982,-0.174680504360309,-0.643560857250994,0.695185461811084,-1.06432944642239,1.70954110520351,1.06899148582075,1.56099531597574,0.979142086033509,0.92098590019744,0.395575038544902,0.816095734083877,-0.10919061848749,-0.960323131150685,0.551818824368073,-1.43889521787884,-1.97512372392699,0.212523680825344,-0.753293251139502,0.146576126204144,0.958203620084892,2.85408733435663,0.596288385970479,0.993483916924271,-0.869911998022753,-2.09202852204118,-2.45480524438724,-2.56752134200597,-0.642898987261268,-1.30270330679572,-0.177348359889648,1.64581872197687,-0.139198099085077,-0.281200754839335,0.00490227173804965,2.20903657538514,-0.932370965489451,-0.921161727298557,-1.41817386565359,-1.97650795394208,-1.60988207218387,-0.361627992616071,-0.172608103303638,1.37118553324353,0.470886512942256,1.30788315271844,0.369235211893713,0.900079483719978
ESRRA,-0.891062327823443,-2.09597211992536,-4.55411798617016,-2.05292349295326,-0.983662118630204,-1.27881477297666,1.70938322180893,2.35272687761572,0.794846683407402,-0.49253434967128,-1.95521835593956,-1.34100066814721,-4.51610744455435,-2.80415643706594,-1.67088400033877,0.0971623981123336,-1.60803337165544,-0.443175716618621,0.149423525767643,1.27053646602331,1.70746797867476,3.21834679832015,-1.95486950257458,-0.970435504501825,-1.62692093161228,-0.0989107670238129,-3.03759989698166,-1.10162082721498,-1.8512835873702,0.822801748395578,1.47447280309043,1.26685977845352,1.13333662529032,-2.49155523998008,-1.03940632575119,2.62504976361839,0.163900430410463,-0.027762925517605,1.27605730530188,0.259450678183967,1.52483079693657,1.62305240940458,1.34105112923743,2.95230540773307,1.20750731145204,4.00017779260628,1.27522182222727,1.26051570417317
ETS1,0.750689724136679,1.83660576355488,0.6289462951527,-0.550101934540544,-0.729905312662671,-0.570070725304148,1.62639623132918,1.60536798184741,0.96875674162341,2.49312362255027,2.50967953811514,1.91112001877842,-0.672119150987699,0.720364367305059,1.12744631057044,-1.11938824047904,-2.4302542391044,-0.591813758599656,1.78964112009045,1.37201581439921,1.4289311870237,1.70384233347781,1.93183484623518,2.07592619228238,-1.82519495375676,-2.32137035494984,-0.294763549106824,-2.31193078185857,-2.04713801684099,-1.99496795526001,2.04447483059785,0.0493379810445853,1.58657904034123,-0.155910576445747,0.763148870887268,0.0534384389589047,-0.326050620869802,-2.41551891114571,-0.957160288102393,-2.78134750290809,-3.21356463416997,-2.57194184689589,-0.399023026060419,0.713056525450922,0.420860176715793,0.153314150073283,-0.346213769502428,-0.253942190893992
ETS2,-1.64092904191721,-0.354343161530171,-1.13315450766605,-0.168335800595792,-0.599634188932035,0.22619069418559,1.34889206829318,2.25759276822494,0.275542114431538,1.85360635635257,2.093873656501,0.449386393653638,-1.39472194114592,-1.25791849051135,0.780530161201117,-0.26605681100387,-0.313943065911978,0.432068242555596,-0.181870768030816,0.609410753835417,1.49632795766606,1.1395826830552,-0.172046446965436,0.915983577237413,-1.81503176136895,-1.29624260196464,0.0110182056069245,-0.898963339275027,0.344805745194758,-1.0080344699336,0.893885721473597,1.97474890665419,0.960843218031291,0.269887636985026,1.36934669007461,2.14542359976152,-1.0429485240833,-2.44991906907455,-0.838339222671858,-0.792630618180148,-1.5276237282948,-0.891513606742101,-0.876996591558939,0.205958324887668,-1.69798274141915,-0.10235658629747,-0.812599413874585,-0.524241969269223
ETV1,-1.13963518104438,0.0877939836631544,-1.43369067668621,-0.654140490943081,0.155579217697284,1.39271961637355,0.135734665235499,2.16755268839407,0.5984379740851,-0.0131255584432892,-0.304264966965707,-1.07924816775695,0.163459349436877,-0.16929610124298,0.379437653798478,-0.762319266735141,-0.44066564930616,1.30437905522759,-0.200440478918647,2.19931010782324,0.55985556539808,0.886545472472656,-0.782970327674519,-1.77033408346601,-2.16184583536235,-1.11070899419982,-1.29410603568135,-1.49901069524796,0.0314197275509536,-0.99457102306072,0.0289780214045814,2.01305879398557,-0.807324783915405,-0.559766670169093,-1.22360680037303,1.00485492206816,-1.30483959625696,-0.43860653231735,0.78011799202859,1.33278550295294,0.396530280569608,1.09536971250402,0.905734451311901,1.26569728716693,-0.0964209215743463,0.133565060025086,-0.559556147811062,-0.198758241375638
FOS,-0.586272225997104,1.531427118783,1.246825239034,-0.0277905039933047,-0.500641013200318,0.400470439687136,2.32467536627148,2.06456371552837,1.92903336092221,2.73945771101318,1.49645041727446,1.84051580860829,-1.33807905253868,-0.8186117232131,-0.287979377024709,-0.939685162139291,-2.26692559338327,-1.11789660169028,1.33880165253616,1.16304589494176,1.15780100484187,-0.211378684726999,-0.678348304138302,0.691484191994215,-1.55354248092428,-1.14210004473294,0.149708299620978,-2.40528540268005,-1.02783405171938,-1.06495880692861,1.44256761848324,1.96566004250365,2.03070958507637,1.41821449275798,0.846838414920238,1.19980210884133,-1.48831135979413,-2.6142715400404,-1.32285162401519,-1.7414724493105,-1.67358528283325,-2.28048967219263,-0.144664093170454,0.334402243149617,0.566365544129687,-0.242404760864366,-1.53773411845348,-1.12726467437475
FOXA1,0.340873080454237,-0.526433052615706,0.666303043139605,-0.165682188441726,-0.938936245778361,-0.037058119067753,1.55552917807041,0.827710898203961,2.53186596396438,0.71696263999979,1.785023234678,2.6018986068518,-1.39812602631473,-1.00158974649918,-1.18945859754082,0.825849264224754,-1.14591849743794,0.0678154330230402,0.656177763925969,1.07111098780679,0.0183724144542266,0.43414490072124,1.94890925468526,1.77155635167994,-2.57560012378364,-2.29541294754061,-2.99883138079137,-3.11696216292163,-1.60603731459501,-0.222910144424434,-0.0650105943821125,1.10954649323709,1.30498584927973,0.222800172227493,-0.537866689982741,0.555474610536831,-1.3522537014664,-1.00060033069717,-1.90410974910894,0.0616425182136623,-0.940324322539173,0.19774415589784,0.0124406257078157,0.206235431054887,1.20991523935693,0.256708636570117,0.046912209121048,-0.788104517378376
FOXJ2,-1.81902620205872,-0.980811993126375,0.113197314867676,0.238877505799914,0.145515911077572,1.4749139865108,0.194813719993401,-0.72033193196673,-0.800255688995665,-0.429710187507461,-0.680206784926323,0.0330375773504635,0.0428179742617735,1.24197058637615,0.410441765014997,0.284720817789892,1.15747230662914,2.67289775614711,-0.317085869860134,0.300855450235516,0.663077815876797,1.64611880953448,0.598676991031833,0.806769568211989,-1.70123939420645,-1.38324472943333,-1.3466150790068,0.0153421459647825,0.105829044988602,-3.06142443093674,-0.882025498321289,0.595601262067125,-1.05534923441629,-0.755429516169958,-1.17117087178615,1.11639194829531,0.0610032563595757,1.85880761945988,0.275497246875119,1.8101505551932,1.27326777470858,0.734899179693199,-1.12700989711963,0.181165951172779,-1.09230824288672,0.0635137479871814,0.58442065419288,0.64102288450858
FOXK2,1.11970939517856,1.64060190675575,0.994493735462393,1.0180087710759,-0.298399807149242,-0.612233836663882,0.706245840101522,1.58661251529498,-0.378735070437232,1.53299420474866,0.670654239603224,0.88669954197108,-0.75491140958628,-0.904533820711979,-0.811421557957893,-0.750555524176991,-0.796350861191375,-0.128761789157849,0.406802417438197,1.18172764389212,0.906941264528857,2.44909594417627,-0.624522875448414,0.51226633365108,-0.713775265118072,0.17540728190464,-0.589888786991027,-1.4405932918405,0.233621776295299,-3.34709324955252,-0.543888070922327,0.623290687812482,-0.934373019955424,0.248420563740801,1.27898552995842,3.37918643745821,-1.04956261387115,-0.927983940777648,-0.710189657822895,-0.643623287312938,-1.78635396475444,-1.61073489506406,-0.567990225773133,0.757682427974871,0.45814476485671,1.16730599127164,1.1034741252474,0.128573825929535
